,Brand,Kilometers,Model_name,Manu_Year,fuel_type,SAles_price
5353,Hyundai,"45,716",Creta,2018,Petrol,8.99
5354,Maruti,"72,880",Wagon,2011,Petrol,1.70
5355,BMW,"85,000",X5,2015,Diesel,31.25
5356,Ford,"70,000",Endeavour,2017,Diesel,24.60
5357,Honda,"75,000",CR-V,2016,Petrol,11.51
5358,Mahindra,"62,000",XUV500,2017,Diesel,11.00
5359,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
5360,Renault,"23,290",KWID,2017,Petrol,3.43
5361,Tata,"96,177",Harrier,2019,Diesel,12.88
5362,Maruti,"14,190",Alto,2018,Petrol,3.86
5363,Maruti,"50,969",Celerio,2018,CNG,5.13
5364,Honda,"26,736",Jazz,2017,Petrol,6.90
5365,Maruti,"34,278",Baleno,2017,Petrol,6.53
5366,Maruti,"33,206",Ciaz,2019,Petrol,9.34
5367,Mahindra,"46,365",Thar,2017,Diesel,7.72
5368,Maruti,"30,480",S-Presso,2020,Petrol,4.50
5369,Maruti,"76,734",Swift,2015,Diesel,3.76
5370,Maruti,"86,294",Swift,2014,Diesel,4.11
5371,Maruti,"39,781",Baleno,2017,Petrol,5.96
5372,Maruti,"82,496",Ciaz,2019,Petrol,8.72
5373,Hyundai,"45,716",Creta,2018,Petrol,8.99
5374,Maruti,"72,880",Wagon,2011,Petrol,1.70
5375,BMW,"85,000",X5,2015,Diesel,31.25
5376,Ford,"70,000",Endeavour,2017,Diesel,24.60
5377,Honda,"75,000",CR-V,2016,Petrol,11.51
5378,Mahindra,"62,000",XUV500,2017,Diesel,11.00
5379,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
5380,Renault,"23,290",KWID,2017,Petrol,3.43
5381,Tata,"96,177",Harrier,2019,Diesel,12.88
5382,Maruti,"14,190",Alto,2018,Petrol,3.86
5383,Maruti,"50,969",Celerio,2018,CNG,5.13
5384,Honda,"26,736",Jazz,2017,Petrol,6.90
5385,Maruti,"34,278",Baleno,2017,Petrol,6.53
5386,Maruti,"33,206",Ciaz,2019,Petrol,9.34
5387,Mahindra,"46,365",Thar,2017,Diesel,7.72
5388,Maruti,"30,480",S-Presso,2020,Petrol,4.50
5389,Maruti,"76,734",Swift,2015,Diesel,3.76
5390,Maruti,"86,294",Swift,2014,Diesel,4.11
5391,Maruti,"39,781",Baleno,2017,Petrol,5.96
5392,Maruti,"82,496",Ciaz,2019,Petrol,8.72
5393,Hyundai,"45,716",Creta,2018,Petrol,8.99
5394,Maruti,"72,880",Wagon,2011,Petrol,1.70
5395,BMW,"85,000",X5,2015,Diesel,31.25
5396,Ford,"70,000",Endeavour,2017,Diesel,24.60
5397,Honda,"75,000",CR-V,2016,Petrol,11.51
5398,Mahindra,"62,000",XUV500,2017,Diesel,11.00
5399,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
5400,Renault,"23,290",KWID,2017,Petrol,3.43
5401,Tata,"96,177",Harrier,2019,Diesel,12.88
5402,Maruti,"14,190",Alto,2018,Petrol,3.86
5403,Maruti,"50,969",Celerio,2018,CNG,5.13
5404,Honda,"26,736",Jazz,2017,Petrol,6.90
5405,Maruti,"34,278",Baleno,2017,Petrol,6.53
5406,Maruti,"33,206",Ciaz,2019,Petrol,9.34
5407,Mahindra,"46,365",Thar,2017,Diesel,7.72
5408,Maruti,"30,480",S-Presso,2020,Petrol,4.50
5409,Maruti,"76,734",Swift,2015,Diesel,3.76
5410,Maruti,"86,294",Swift,2014,Diesel,4.11
5411,Maruti,"39,781",Baleno,2017,Petrol,5.96
5412,Maruti,"82,496",Ciaz,2019,Petrol,8.72
5413,Hyundai,"45,716",Creta,2018,Petrol,8.99
5414,Maruti,"72,880",Wagon,2011,Petrol,1.70
5415,BMW,"85,000",X5,2015,Diesel,31.25
5416,Ford,"70,000",Endeavour,2017,Diesel,24.60
5417,Honda,"75,000",CR-V,2016,Petrol,11.51
5418,Mahindra,"62,000",XUV500,2017,Diesel,11.00
5419,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
5420,Renault,"23,290",KWID,2017,Petrol,3.43
5421,Tata,"96,177",Harrier,2019,Diesel,12.88
5422,Maruti,"14,190",Alto,2018,Petrol,3.86
5423,Maruti,"50,969",Celerio,2018,CNG,5.13
5424,Honda,"26,736",Jazz,2017,Petrol,6.90
5425,Maruti,"34,278",Baleno,2017,Petrol,6.53
5426,Maruti,"33,206",Ciaz,2019,Petrol,9.34
5427,Mahindra,"46,365",Thar,2017,Diesel,7.72
5428,Maruti,"30,480",S-Presso,2020,Petrol,4.50
5429,Maruti,"76,734",Swift,2015,Diesel,3.76
5430,Maruti,"86,294",Swift,2014,Diesel,4.11
5431,Maruti,"39,781",Baleno,2017,Petrol,5.96
5432,Maruti,"82,496",Ciaz,2019,Petrol,8.72
5433,Hyundai,"45,716",Creta,2018,Petrol,8.99
5434,Maruti,"72,880",Wagon,2011,Petrol,1.70
5435,BMW,"85,000",X5,2015,Diesel,31.25
5436,Ford,"70,000",Endeavour,2017,Diesel,24.60
5437,Honda,"75,000",CR-V,2016,Petrol,11.51
5438,Mahindra,"62,000",XUV500,2017,Diesel,11.00
5439,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
5440,Renault,"23,290",KWID,2017,Petrol,3.43
5441,Tata,"96,177",Harrier,2019,Diesel,12.88
5442,Maruti,"14,190",Alto,2018,Petrol,3.86
5443,Maruti,"50,969",Celerio,2018,CNG,5.13
5444,Honda,"26,736",Jazz,2017,Petrol,6.90
5445,Maruti,"34,278",Baleno,2017,Petrol,6.53
5446,Maruti,"33,206",Ciaz,2019,Petrol,9.34
5447,Mahindra,"46,365",Thar,2017,Diesel,7.72
5448,Maruti,"30,480",S-Presso,2020,Petrol,4.50
5449,Maruti,"76,734",Swift,2015,Diesel,3.76
5450,Maruti,"86,294",Swift,2014,Diesel,4.11
5451,Maruti,"39,781",Baleno,2017,Petrol,5.96
5452,Maruti,"82,496",Ciaz,2019,Petrol,8.72
5453,Hyundai,"45,716",Creta,2018,Petrol,8.99
5454,Maruti,"72,880",Wagon,2011,Petrol,1.70
5455,BMW,"85,000",X5,2015,Diesel,31.25
5456,Ford,"70,000",Endeavour,2017,Diesel,24.60
5457,Honda,"75,000",CR-V,2016,Petrol,11.51
5458,Mahindra,"62,000",XUV500,2017,Diesel,11.00
5459,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
5460,Renault,"23,290",KWID,2017,Petrol,3.43
5461,Tata,"96,177",Harrier,2019,Diesel,12.88
5462,Maruti,"14,190",Alto,2018,Petrol,3.86
5463,Maruti,"50,969",Celerio,2018,CNG,5.13
5464,Honda,"26,736",Jazz,2017,Petrol,6.90
5465,Maruti,"34,278",Baleno,2017,Petrol,6.53
5466,Maruti,"33,206",Ciaz,2019,Petrol,9.34
5467,Mahindra,"46,365",Thar,2017,Diesel,7.72
5468,Maruti,"30,480",S-Presso,2020,Petrol,4.50
5469,Maruti,"76,734",Swift,2015,Diesel,3.76
5470,Maruti,"86,294",Swift,2014,Diesel,4.11
5471,Maruti,"39,781",Baleno,2017,Petrol,5.96
5472,Maruti,"82,496",Ciaz,2019,Petrol,8.72
5473,Hyundai,"45,716",Creta,2018,Petrol,8.99
5474,Maruti,"72,880",Wagon,2011,Petrol,1.70
5475,BMW,"85,000",X5,2015,Diesel,31.25
5476,Ford,"70,000",Endeavour,2017,Diesel,24.60
5477,Honda,"75,000",CR-V,2016,Petrol,11.51
5478,Mahindra,"62,000",XUV500,2017,Diesel,11.00
5479,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
5480,Renault,"23,290",KWID,2017,Petrol,3.43
5481,Tata,"96,177",Harrier,2019,Diesel,12.88
5482,Maruti,"14,190",Alto,2018,Petrol,3.86
5483,Maruti,"50,969",Celerio,2018,CNG,5.13
5484,Honda,"26,736",Jazz,2017,Petrol,6.90
5485,Maruti,"34,278",Baleno,2017,Petrol,6.53
5486,Maruti,"33,206",Ciaz,2019,Petrol,9.34
5487,Mahindra,"46,365",Thar,2017,Diesel,7.72
5488,Maruti,"30,480",S-Presso,2020,Petrol,4.50
5489,Maruti,"76,734",Swift,2015,Diesel,3.76
5490,Maruti,"86,294",Swift,2014,Diesel,4.11
5491,Maruti,"39,781",Baleno,2017,Petrol,5.96
5492,Maruti,"82,496",Ciaz,2019,Petrol,8.72
5493,Hyundai,"45,716",Creta,2018,Petrol,8.99
5494,Maruti,"72,880",Wagon,2011,Petrol,1.70
5495,BMW,"85,000",X5,2015,Diesel,31.25
5496,Ford,"70,000",Endeavour,2017,Diesel,24.60
5497,Honda,"75,000",CR-V,2016,Petrol,11.51
5498,Mahindra,"62,000",XUV500,2017,Diesel,11.00
5499,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
5500,Renault,"23,290",KWID,2017,Petrol,3.43
5501,Tata,"96,177",Harrier,2019,Diesel,12.88
5502,Maruti,"14,190",Alto,2018,Petrol,3.86
5503,Maruti,"50,969",Celerio,2018,CNG,5.13
5504,Honda,"26,736",Jazz,2017,Petrol,6.90
5505,Maruti,"34,278",Baleno,2017,Petrol,6.53
5506,Maruti,"33,206",Ciaz,2019,Petrol,9.34
5507,Mahindra,"46,365",Thar,2017,Diesel,7.72
5508,Maruti,"30,480",S-Presso,2020,Petrol,4.50
5509,Maruti,"76,734",Swift,2015,Diesel,3.76
5510,Maruti,"86,294",Swift,2014,Diesel,4.11
5511,Maruti,"39,781",Baleno,2017,Petrol,5.96
5512,Maruti,"82,496",Ciaz,2019,Petrol,8.72
5513,Hyundai,"45,716",Creta,2018,Petrol,8.99
5514,Maruti,"72,880",Wagon,2011,Petrol,1.70
5515,BMW,"85,000",X5,2015,Diesel,31.25
5516,Ford,"70,000",Endeavour,2017,Diesel,24.60
5517,Honda,"75,000",CR-V,2016,Petrol,11.51
5518,Mahindra,"62,000",XUV500,2017,Diesel,11.00
5519,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
5520,Renault,"23,290",KWID,2017,Petrol,3.43
5521,Tata,"96,177",Harrier,2019,Diesel,12.88
5522,Maruti,"14,190",Alto,2018,Petrol,3.86
5523,Maruti,"50,969",Celerio,2018,CNG,5.13
5524,Honda,"26,736",Jazz,2017,Petrol,6.90
5525,Maruti,"34,278",Baleno,2017,Petrol,6.53
5526,Maruti,"33,206",Ciaz,2019,Petrol,9.34
5527,Mahindra,"46,365",Thar,2017,Diesel,7.72
5528,Maruti,"30,480",S-Presso,2020,Petrol,4.50
5529,Maruti,"76,734",Swift,2015,Diesel,3.76
5530,Maruti,"86,294",Swift,2014,Diesel,4.11
5531,Maruti,"39,781",Baleno,2017,Petrol,5.96
5532,Maruti,"82,496",Ciaz,2019,Petrol,8.72
5533,Hyundai,"45,716",Creta,2018,Petrol,8.99
5534,Maruti,"72,880",Wagon,2011,Petrol,1.70
5535,BMW,"85,000",X5,2015,Diesel,31.25
5536,Ford,"70,000",Endeavour,2017,Diesel,24.60
5537,Honda,"75,000",CR-V,2016,Petrol,11.51
5538,Mahindra,"62,000",XUV500,2017,Diesel,11.00
5539,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
5540,Renault,"23,290",KWID,2017,Petrol,3.43
5541,Tata,"96,177",Harrier,2019,Diesel,12.88
5542,Maruti,"14,190",Alto,2018,Petrol,3.86
5543,Maruti,"50,969",Celerio,2018,CNG,5.13
5544,Honda,"26,736",Jazz,2017,Petrol,6.90
5545,Maruti,"34,278",Baleno,2017,Petrol,6.53
5546,Maruti,"33,206",Ciaz,2019,Petrol,9.34
5547,Mahindra,"46,365",Thar,2017,Diesel,7.72
5548,Maruti,"30,480",S-Presso,2020,Petrol,4.50
5549,Maruti,"76,734",Swift,2015,Diesel,3.76
5550,Maruti,"86,294",Swift,2014,Diesel,4.11
5551,Maruti,"39,781",Baleno,2017,Petrol,5.96
5552,Maruti,"82,496",Ciaz,2019,Petrol,8.72
5553,Hyundai,"45,716",Creta,2018,Petrol,8.99
5554,Maruti,"72,880",Wagon,2011,Petrol,1.70
5555,BMW,"85,000",X5,2015,Diesel,31.25
5556,Ford,"70,000",Endeavour,2017,Diesel,24.60
5557,Honda,"75,000",CR-V,2016,Petrol,11.51
5558,Mahindra,"62,000",XUV500,2017,Diesel,11.00
5559,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
5560,Renault,"23,290",KWID,2017,Petrol,3.43
5561,Tata,"96,177",Harrier,2019,Diesel,12.88
5562,Maruti,"14,190",Alto,2018,Petrol,3.86
5563,Maruti,"50,969",Celerio,2018,CNG,5.13
5564,Honda,"26,736",Jazz,2017,Petrol,6.90
5565,Maruti,"34,278",Baleno,2017,Petrol,6.53
5566,Maruti,"33,206",Ciaz,2019,Petrol,9.34
5567,Mahindra,"46,365",Thar,2017,Diesel,7.72
5568,Maruti,"30,480",S-Presso,2020,Petrol,4.50
5569,Maruti,"76,734",Swift,2015,Diesel,3.76
5570,Maruti,"86,294",Swift,2014,Diesel,4.11
5571,Maruti,"39,781",Baleno,2017,Petrol,5.96
5572,Maruti,"82,496",Ciaz,2019,Petrol,8.72
5573,Hyundai,"45,716",Creta,2018,Petrol,8.99
5574,Maruti,"72,880",Wagon,2011,Petrol,1.70
5575,BMW,"85,000",X5,2015,Diesel,31.25
5576,Ford,"70,000",Endeavour,2017,Diesel,24.60
5577,Honda,"75,000",CR-V,2016,Petrol,11.51
5578,Mahindra,"62,000",XUV500,2017,Diesel,11.00
5579,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
5580,Renault,"23,290",KWID,2017,Petrol,3.43
5581,Tata,"96,177",Harrier,2019,Diesel,12.88
5582,Maruti,"14,190",Alto,2018,Petrol,3.86
5583,Maruti,"50,969",Celerio,2018,CNG,5.13
5584,Honda,"26,736",Jazz,2017,Petrol,6.90
5585,Maruti,"34,278",Baleno,2017,Petrol,6.53
5586,Maruti,"33,206",Ciaz,2019,Petrol,9.34
5587,Mahindra,"46,365",Thar,2017,Diesel,7.72
5588,Maruti,"30,480",S-Presso,2020,Petrol,4.50
5589,Maruti,"76,734",Swift,2015,Diesel,3.76
5590,Maruti,"86,294",Swift,2014,Diesel,4.11
5591,Maruti,"39,781",Baleno,2017,Petrol,5.96
5592,Maruti,"82,496",Ciaz,2019,Petrol,8.72
5593,Hyundai,"45,716",Creta,2018,Petrol,8.99
5594,Maruti,"72,880",Wagon,2011,Petrol,1.70
5595,BMW,"85,000",X5,2015,Diesel,31.25
5596,Ford,"70,000",Endeavour,2017,Diesel,24.60
5597,Honda,"75,000",CR-V,2016,Petrol,11.51
5598,Mahindra,"62,000",XUV500,2017,Diesel,11.00
5599,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
5600,Renault,"23,290",KWID,2017,Petrol,3.43
5601,Tata,"96,177",Harrier,2019,Diesel,12.88
5602,Maruti,"14,190",Alto,2018,Petrol,3.86
5603,Maruti,"50,969",Celerio,2018,CNG,5.13
5604,Honda,"26,736",Jazz,2017,Petrol,6.90
5605,Maruti,"34,278",Baleno,2017,Petrol,6.53
5606,Maruti,"33,206",Ciaz,2019,Petrol,9.34
5607,Mahindra,"46,365",Thar,2017,Diesel,7.72
5608,Maruti,"30,480",S-Presso,2020,Petrol,4.50
5609,Maruti,"76,734",Swift,2015,Diesel,3.76
5610,Maruti,"86,294",Swift,2014,Diesel,4.11
5611,Maruti,"39,781",Baleno,2017,Petrol,5.96
5612,Maruti,"82,496",Ciaz,2019,Petrol,8.72
5613,Hyundai,"45,716",Creta,2018,Petrol,8.99
5614,Maruti,"72,880",Wagon,2011,Petrol,1.70
5615,BMW,"85,000",X5,2015,Diesel,31.25
5616,Ford,"70,000",Endeavour,2017,Diesel,24.60
5617,Honda,"75,000",CR-V,2016,Petrol,11.51
5618,Mahindra,"62,000",XUV500,2017,Diesel,11.00
5619,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
5620,Renault,"23,290",KWID,2017,Petrol,3.43
5621,Tata,"96,177",Harrier,2019,Diesel,12.88
5622,Maruti,"14,190",Alto,2018,Petrol,3.86
5623,Maruti,"50,969",Celerio,2018,CNG,5.13
5624,Honda,"26,736",Jazz,2017,Petrol,6.90
5625,Maruti,"34,278",Baleno,2017,Petrol,6.53
5626,Maruti,"33,206",Ciaz,2019,Petrol,9.34
5627,Mahindra,"46,365",Thar,2017,Diesel,7.72
5628,Maruti,"30,480",S-Presso,2020,Petrol,4.50
5629,Maruti,"76,734",Swift,2015,Diesel,3.76
5630,Maruti,"86,294",Swift,2014,Diesel,4.11
5631,Maruti,"39,781",Baleno,2017,Petrol,5.96
5632,Maruti,"82,496",Ciaz,2019,Petrol,8.72
5633,Hyundai,"45,716",Creta,2018,Petrol,8.99
5634,Maruti,"72,880",Wagon,2011,Petrol,1.70
5635,BMW,"85,000",X5,2015,Diesel,31.25
5636,Ford,"70,000",Endeavour,2017,Diesel,24.60
5637,Honda,"75,000",CR-V,2016,Petrol,11.51
5638,Mahindra,"62,000",XUV500,2017,Diesel,11.00
5639,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
5640,Renault,"23,290",KWID,2017,Petrol,3.43
5641,Tata,"96,177",Harrier,2019,Diesel,12.88
5642,Maruti,"14,190",Alto,2018,Petrol,3.86
5643,Maruti,"50,969",Celerio,2018,CNG,5.13
5644,Honda,"26,736",Jazz,2017,Petrol,6.90
5645,Maruti,"34,278",Baleno,2017,Petrol,6.53
5646,Maruti,"33,206",Ciaz,2019,Petrol,9.34
5647,Mahindra,"46,365",Thar,2017,Diesel,7.72
5648,Maruti,"30,480",S-Presso,2020,Petrol,4.50
5649,Maruti,"76,734",Swift,2015,Diesel,3.76
5650,Maruti,"86,294",Swift,2014,Diesel,4.11
5651,Maruti,"39,781",Baleno,2017,Petrol,5.96
5652,Maruti,"82,496",Ciaz,2019,Petrol,8.72
5653,Hyundai,"45,716",Creta,2018,Petrol,8.99
5654,Maruti,"72,880",Wagon,2011,Petrol,1.70
5655,BMW,"85,000",X5,2015,Diesel,31.25
5656,Ford,"70,000",Endeavour,2017,Diesel,24.60
5657,Honda,"75,000",CR-V,2016,Petrol,11.51
5658,Mahindra,"62,000",XUV500,2017,Diesel,11.00
5659,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
5660,Renault,"23,290",KWID,2017,Petrol,3.43
5661,Tata,"96,177",Harrier,2019,Diesel,12.88
5662,Maruti,"14,190",Alto,2018,Petrol,3.86
5663,Maruti,"50,969",Celerio,2018,CNG,5.13
5664,Honda,"26,736",Jazz,2017,Petrol,6.90
5665,Maruti,"34,278",Baleno,2017,Petrol,6.53
5666,Maruti,"33,206",Ciaz,2019,Petrol,9.34
5667,Mahindra,"46,365",Thar,2017,Diesel,7.72
5668,Maruti,"30,480",S-Presso,2020,Petrol,4.50
5669,Maruti,"76,734",Swift,2015,Diesel,3.76
5670,Maruti,"86,294",Swift,2014,Diesel,4.11
5671,Maruti,"39,781",Baleno,2017,Petrol,5.96
5672,Maruti,"82,496",Ciaz,2019,Petrol,8.72
5673,Hyundai,"45,716",Creta,2018,Petrol,8.99
5674,Maruti,"72,880",Wagon,2011,Petrol,1.70
5675,BMW,"85,000",X5,2015,Diesel,31.25
5676,Ford,"70,000",Endeavour,2017,Diesel,24.60
5677,Honda,"75,000",CR-V,2016,Petrol,11.51
5678,Mahindra,"62,000",XUV500,2017,Diesel,11.00
5679,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
5680,Renault,"23,290",KWID,2017,Petrol,3.43
5681,Tata,"96,177",Harrier,2019,Diesel,12.88
5682,Maruti,"14,190",Alto,2018,Petrol,3.86
5683,Maruti,"50,969",Celerio,2018,CNG,5.13
5684,Honda,"26,736",Jazz,2017,Petrol,6.90
5685,Maruti,"34,278",Baleno,2017,Petrol,6.53
5686,Maruti,"33,206",Ciaz,2019,Petrol,9.34
5687,Mahindra,"46,365",Thar,2017,Diesel,7.72
5688,Maruti,"30,480",S-Presso,2020,Petrol,4.50
5689,Maruti,"76,734",Swift,2015,Diesel,3.76
5690,Maruti,"86,294",Swift,2014,Diesel,4.11
5691,Maruti,"39,781",Baleno,2017,Petrol,5.96
5692,Maruti,"82,496",Ciaz,2019,Petrol,8.72
5693,Hyundai,"45,716",Creta,2018,Petrol,8.99
5694,Maruti,"72,880",Wagon,2011,Petrol,1.70
5695,BMW,"85,000",X5,2015,Diesel,31.25
5696,Ford,"70,000",Endeavour,2017,Diesel,24.60
5697,Honda,"75,000",CR-V,2016,Petrol,11.51
5698,Mahindra,"62,000",XUV500,2017,Diesel,11.00
5699,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
5700,Renault,"23,290",KWID,2017,Petrol,3.43
5701,Tata,"96,177",Harrier,2019,Diesel,12.88
5702,Maruti,"14,190",Alto,2018,Petrol,3.86
5703,Maruti,"50,969",Celerio,2018,CNG,5.13
5704,Honda,"26,736",Jazz,2017,Petrol,6.90
5705,Maruti,"34,278",Baleno,2017,Petrol,6.53
5706,Maruti,"33,206",Ciaz,2019,Petrol,9.34
5707,Mahindra,"46,365",Thar,2017,Diesel,7.72
5708,Maruti,"30,480",S-Presso,2020,Petrol,4.50
5709,Maruti,"76,734",Swift,2015,Diesel,3.76
5710,Maruti,"86,294",Swift,2014,Diesel,4.11
5711,Maruti,"39,781",Baleno,2017,Petrol,5.96
5712,Maruti,"82,496",Ciaz,2019,Petrol,8.72
5713,Hyundai,"45,716",Creta,2018,Petrol,8.99
5714,Maruti,"72,880",Wagon,2011,Petrol,1.70
5715,BMW,"85,000",X5,2015,Diesel,31.25
5716,Ford,"70,000",Endeavour,2017,Diesel,24.60
5717,Honda,"75,000",CR-V,2016,Petrol,11.51
5718,Mahindra,"62,000",XUV500,2017,Diesel,11.00
5719,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
5720,Renault,"23,290",KWID,2017,Petrol,3.43
5721,Tata,"96,177",Harrier,2019,Diesel,12.88
5722,Maruti,"14,190",Alto,2018,Petrol,3.86
5723,Maruti,"50,969",Celerio,2018,CNG,5.13
5724,Honda,"26,736",Jazz,2017,Petrol,6.90
5725,Maruti,"34,278",Baleno,2017,Petrol,6.53
5726,Maruti,"33,206",Ciaz,2019,Petrol,9.34
5727,Mahindra,"46,365",Thar,2017,Diesel,7.72
5728,Maruti,"30,480",S-Presso,2020,Petrol,4.50
5729,Maruti,"76,734",Swift,2015,Diesel,3.76
5730,Maruti,"86,294",Swift,2014,Diesel,4.11
5731,Maruti,"39,781",Baleno,2017,Petrol,5.96
5732,Maruti,"82,496",Ciaz,2019,Petrol,8.72
5733,Hyundai,"45,716",Creta,2018,Petrol,8.99
5734,Maruti,"72,880",Wagon,2011,Petrol,1.70
5735,BMW,"85,000",X5,2015,Diesel,31.25
5736,Ford,"70,000",Endeavour,2017,Diesel,24.60
5737,Honda,"75,000",CR-V,2016,Petrol,11.51
5738,Mahindra,"62,000",XUV500,2017,Diesel,11.00
5739,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
5740,Renault,"23,290",KWID,2017,Petrol,3.43
5741,Tata,"96,177",Harrier,2019,Diesel,12.88
5742,Maruti,"14,190",Alto,2018,Petrol,3.86
5743,Maruti,"50,969",Celerio,2018,CNG,5.13
5744,Honda,"26,736",Jazz,2017,Petrol,6.90
5745,Maruti,"34,278",Baleno,2017,Petrol,6.53
5746,Maruti,"33,206",Ciaz,2019,Petrol,9.34
5747,Mahindra,"46,365",Thar,2017,Diesel,7.72
5748,Maruti,"30,480",S-Presso,2020,Petrol,4.50
5749,Maruti,"76,734",Swift,2015,Diesel,3.76
5750,Maruti,"86,294",Swift,2014,Diesel,4.11
5751,Maruti,"39,781",Baleno,2017,Petrol,5.96
5752,Maruti,"82,496",Ciaz,2019,Petrol,8.72
5753,Hyundai,"45,716",Creta,2018,Petrol,8.99
5754,Maruti,"72,880",Wagon,2011,Petrol,1.70
5755,BMW,"85,000",X5,2015,Diesel,31.25
5756,Ford,"70,000",Endeavour,2017,Diesel,24.60
5757,Honda,"75,000",CR-V,2016,Petrol,11.51
5758,Mahindra,"62,000",XUV500,2017,Diesel,11.00
5759,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
5760,Renault,"23,290",KWID,2017,Petrol,3.43
5761,Tata,"96,177",Harrier,2019,Diesel,12.88
5762,Maruti,"14,190",Alto,2018,Petrol,3.86
5763,Maruti,"50,969",Celerio,2018,CNG,5.13
5764,Honda,"26,736",Jazz,2017,Petrol,6.90
5765,Maruti,"34,278",Baleno,2017,Petrol,6.53
5766,Maruti,"33,206",Ciaz,2019,Petrol,9.34
5767,Mahindra,"46,365",Thar,2017,Diesel,7.72
5768,Maruti,"30,480",S-Presso,2020,Petrol,4.50
5769,Maruti,"76,734",Swift,2015,Diesel,3.76
5770,Maruti,"86,294",Swift,2014,Diesel,4.11
5771,Maruti,"39,781",Baleno,2017,Petrol,5.96
5772,Maruti,"82,496",Ciaz,2019,Petrol,8.72
5773,Hyundai,"45,716",Creta,2018,Petrol,8.99
5774,Maruti,"72,880",Wagon,2011,Petrol,1.70
5775,BMW,"85,000",X5,2015,Diesel,31.25
5776,Ford,"70,000",Endeavour,2017,Diesel,24.60
5777,Honda,"75,000",CR-V,2016,Petrol,11.51
5778,Mahindra,"62,000",XUV500,2017,Diesel,11.00
5779,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
5780,Renault,"23,290",KWID,2017,Petrol,3.43
5781,Tata,"96,177",Harrier,2019,Diesel,12.88
5782,Maruti,"14,190",Alto,2018,Petrol,3.86
5783,Maruti,"50,969",Celerio,2018,CNG,5.13
5784,Honda,"26,736",Jazz,2017,Petrol,6.90
5785,Maruti,"34,278",Baleno,2017,Petrol,6.53
5786,Maruti,"33,206",Ciaz,2019,Petrol,9.34
5787,Mahindra,"46,365",Thar,2017,Diesel,7.72
5788,Maruti,"30,480",S-Presso,2020,Petrol,4.50
5789,Maruti,"76,734",Swift,2015,Diesel,3.76
5790,Maruti,"86,294",Swift,2014,Diesel,4.11
5791,Maruti,"39,781",Baleno,2017,Petrol,5.96
5792,Maruti,"82,496",Ciaz,2019,Petrol,8.72
5793,Hyundai,"45,716",Creta,2018,Petrol,8.99
5794,Maruti,"72,880",Wagon,2011,Petrol,1.70
5795,BMW,"85,000",X5,2015,Diesel,31.25
5796,Ford,"70,000",Endeavour,2017,Diesel,24.60
5797,Honda,"75,000",CR-V,2016,Petrol,11.51
5798,Mahindra,"62,000",XUV500,2017,Diesel,11.00
5799,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
5800,Renault,"23,290",KWID,2017,Petrol,3.43
5801,Tata,"96,177",Harrier,2019,Diesel,12.88
5802,Maruti,"14,190",Alto,2018,Petrol,3.86
5803,Maruti,"50,969",Celerio,2018,CNG,5.13
5804,Honda,"26,736",Jazz,2017,Petrol,6.90
5805,Maruti,"34,278",Baleno,2017,Petrol,6.53
5806,Maruti,"33,206",Ciaz,2019,Petrol,9.34
5807,Mahindra,"46,365",Thar,2017,Diesel,7.72
5808,Maruti,"30,480",S-Presso,2020,Petrol,4.50
5809,Maruti,"76,734",Swift,2015,Diesel,3.76
5810,Maruti,"86,294",Swift,2014,Diesel,4.11
5811,Maruti,"39,781",Baleno,2017,Petrol,5.96
5812,Maruti,"82,496",Ciaz,2019,Petrol,8.72
5813,Hyundai,"45,716",Creta,2018,Petrol,8.99
5814,Maruti,"72,880",Wagon,2011,Petrol,1.70
5815,BMW,"85,000",X5,2015,Diesel,31.25
5816,Ford,"70,000",Endeavour,2017,Diesel,24.60
5817,Honda,"75,000",CR-V,2016,Petrol,11.51
5818,Mahindra,"62,000",XUV500,2017,Diesel,11.00
5819,Mercedes-Benz,"57,007",GLA,2014,Petrol,17.99
5820,Renault,"23,290",KWID,2017,Petrol,3.43
